id,experience,start,end,grad_year,gender,ug_school,ug_rank,ug_degree,ug_grad_year,mba_school,mba_rank,industry_category,Ethnicity_category,jobtype,jobtitle,jobSalary,job_title_clean,joinCol
3863.0,6,2006,2008,2002.0,female,the johns hopkins university,10.0,arts,1998.0,columbia university mailman school of public health,1000.0,healthcare,in,other,analytic and regulation coordinator managed care operations and analytics,93044.3298359874,analytic  regulation coordinator managed care operations  analytics,1
3863.0,7,2003,2006,2002.0,female,the johns hopkins university,10.0,arts,1998.0,columbia university mailman school of public health,1000.0,healthcare,in,other,senior financial analyst managed care operations and analytics,91351.01854853256,senior financial analyst managed care operations  analytics,1
3863.0,9,2002,2002,2002.0,female,the johns hopkins university,10.0,arts,1998.0,columbia university mailman school of public health,1000.0,healthcare,in,intern,health businesses summer intern,70923.80942400053,health businesses summer intern,1
3864.0,1,2016,0,2001.0,male,,,,,executive management development,1000.0,computers,eu,other,group vp acquisition marketing,145576.16581896943,group vp acquisition marketing,1
3864.0,2,2015,2016,2001.0,male,,,,,executive management development,1000.0,computers,eu,other,vp marketing pr public affairs,120188.9580073516,vp marketing pr public affairs,1
3864.0,3,2011,2015,2001.0,male,,,,,executive management development,1000.0,computers,eu,management,director product marketing analytics,137432.89574600718,director product marketing analytics,1
3864.0,5,2007,2009,2001.0,male,,,,,executive management development,1000.0,computers,eu,management,sr product marketing manager cloud voice products,119254.62146130003,sr product marketing manager cloud voice products,1
3865.0,1,2015,0,2008.0,male,,,,,universitat pompeu fabra,1000.0,retail,as,intern,manager international strategy,97856.07161560762,manager international strategy,1
3865.0,2,2013,2015,2008.0,male,,,,,universitat pompeu fabra,1000.0,retail,as,intern,senior associate international strategy,91692.37258673344,senior associate international strategy,1
3865.0,3,2012,2012,2008.0,male,,,,,universitat pompeu fabra,1000.0,computers,as,intern,summer intern product management,70292.9572983191,summer intern product management,1
3866.0,1,2016,0,2012.0,male,"indian institute of technology, kanpur",151.0,science,1997.0,"university of washington, michael g. foster school of business",28.0,computers,in,technical,group engineering manager partner,113279.83705530933,group engineering manager partner,1
3869.0,2,2014,0,2004.0,male,boston university - school of management,1000.0,science,1998.0,columbia university - columbia business school,5.0,computers,eu,other,product and commercial strategy investment banking capital markets private equity,97793.87191115218,product  commercial strategy investment banking capital markets private equity,1
3869.0,3,2012,2014,2004.0,male,boston university - school of management,1000.0,science,1998.0,columbia university - columbia business school,5.0,finance,eu,other,product marketing and sales investment banking capital markets private equity corporates,99957.88653428551,product marketing  sales investment banking capital markets private equity corporates,1
3869.0,6,2004,2007,2004.0,male,boston university - school of management,1000.0,science,1998.0,columbia university - columbia business school,5.0,finance,eu,finance,associate leveraged finance and industrials,83962.27716073245,associate leveraged finance  industrials,1
3870.0,2,2014,0,2012.0,male,,,,,georgetown university,20.0,military,eu,other,law enforcement career transition blog,77673.69896674612,law enforcement career transition blog,1
3871.0,2,2012,2014,2006.0,male,university of pennsylvania,8.0,arts,2005.0,london school of economics and political science,99.0,engineering,eu,management,assistant vice president strategic planning and investor relations,114818.35795094106,assistant vice president strategic planning  investor relations,1
3871.0,3,2011,2012,2006.0,male,university of pennsylvania,8.0,arts,2005.0,london school of economics and political science,99.0,engineering,eu,management,director strategic planning and investor relations,103878.23094552354,director strategic planning  investor relations,1
3871.0,4,2007,2011,2006.0,male,university of pennsylvania,8.0,arts,2005.0,london school of economics and political science,99.0,entertainment,eu,other,corporate operations planning and analysis,98104.31783805753,corporate operations planning  analysis,1
3873.0,4,2013,2013,2013.0,female,columbia university,1000.0,science,2009.0,columbia university school of law,1000.0,legal,eu,intern,legal and operations intern,68133.42650504704,legal  operations intern,1
3874.0,1,2016,0,1994.0,male,,,,,university of washington,1000.0,computers,in,management,director source to procure and travel head of sourcing and procurement,94389.8771248318,director source  procure  travel head  sourcing  procurement,1
3874.0,2,2015,2016,1994.0,male,,,,,university of washington,1000.0,retail,in,management,senior group manager global sourcing group services,134875.51601749516,senior group manager global sourcing group services,1
3874.0,3,2014,2015,1994.0,male,,,,,university of washington,1000.0,retail,in,technical,global category manager enterprise hardware and software,97338.1941282416,global category manager enterprise hardware  software,1
3874.0,4,2011,2014,1994.0,male,,,,,university of washington,1000.0,healthcare,in,management,director of procurement outsourcing and ems commodity expat,84022.69129309674,director  procurement outsourcing  ems commodity expat,1
3874.0,6,2007,2008,1994.0,male,,,,,university of washington,1000.0,healthcare,in,management,it supplier performance manager,96851.77491761703,it supplier performance manager,1
3874.0,7,2006,2007,1994.0,male,,,,,university of washington,1000.0,computers,in,management,global esourcing manager,101319.94991483988,global  manager,1
26403.0,2,2012,2013,2000.0,male,westminster college (pa),1000.0,business,1997.0,university of pittsburgh - joseph m. katz graduate school of business,55.0,engineering,eu,management,global esourcing manager,101319.94991483988,global  manager,1
3874.0,8,2004,2006,1994.0,male,,,,,university of washington,1000.0,computers,in,management,business process program manager,94443.26683640548,business process program manager,1
3879.0,2,2004,0,2004.0,male,university of pennsylvania,8.0,arts,1994.0,columbia university in the city of new york,5.0,finance,eu,management,partner pm analyst,80899.56803723112,partner pm analyst,1
3881.0,1,2014,0,2000.0,male,,,,,"university of california, los angeles",18.0,healthcare,as,management,director of special projects and strategy and analytics,101731.035016333,director  special projects  strategy  analytics,1
3881.0,3,2007,2011,2000.0,male,,,,,"university of california, los angeles",18.0,healthcare,as,management,manager of strategy and analytics,111218.51478981336,manager  strategy  analytics,1
3881.0,4,2004,2007,2000.0,male,,,,,"university of california, los angeles",18.0,healthcare,as,finance,manager of corporate finance and fp&a,107223.24411291847,manager  corporate finance  ,1
3881.0,5,2001,2004,2000.0,male,,,,,"university of california, los angeles",18.0,management,as,other,sr associate of business valuation financial advisory,125645.37381093545,sr associate  business valuation financial advisory,1
3882.0,1,2015,0,2005.0,male,,,,,"university of washington, michael g. foster school of business",28.0,computers,eu,management,co founder chief technology officer,135480.6156393293,co founder chief technology officer,1
81402.0,4,2004,2012,2004.0,male,cornell university,9.0,science,,carnegie mellon university - tepper school of business,8.0,retail,eu,management,co founder chief technology officer,135480.6156393293,co founder chief technology officer,1
3882.0,10,2009,2010,2005.0,male,,,,,"university of washington, michael g. foster school of business",28.0,finance,eu,management,executive director of product management,137702.7053868019,executive director  product management,1
70166.0,1,2013,0,2005.0,male,james madison university,1000.0,science,1996.0,cornell university - johnson graduate school of management,9.0,management,eu,management,executive director of product management,137702.7053868019,executive director  product management,1
3883.0,1,2014,0,2010.0,male,new york university - leonard n. stern school of business,19.0,science,2002.0,columbia university - columbia business school,5.0,entertainment,eu,management,director of strategic partnerships and m&a,111680.38006930672,director  strategic partnerships  ,1
3883.0,3,2011,2013,2010.0,male,new york university - leonard n. stern school of business,19.0,science,2002.0,columbia university - columbia business school,5.0,entertainment,eu,management,snr manager strategy and analytics electronic ticketing and e commerce,100110.70981214476,snr manager strategy  analytics electronic ticketing  e commerce,1
3884.0,4,2005,2016,2000.0,male,the university of montana - school of business administration,1000.0,science,1993.0,"university of washington, michael g. foster school of business",28.0,computers,eu,management,president ceo and chairman,144138.39817504937,president ceo  chairman,1
16035.0,7,1996,0,1990.0,male,brigham young university,68.0,science,1986.0,harvard business school,0.0,finance,eu,management,president ceo and chairman,144138.39817504937,president ceo  chairman,1
3885.0,6,2002,2004,1998.0,male,harvard university,0.0,arts,1993.0,columbia law school,1000.0,entertainment,eu,management,vice president business and legal affairs,125685.73397620684,vice president business  legal affairs,1
86343.0,2,2011,2012,1994.0,male,,,,,university of florida,1000.0,entertainment,in,management,vice president business and legal affairs,125685.73397620684,vice president business  legal affairs,1
3887.0,1,2016,0,2014.0,male,massachusetts institute of technology,4.0,science,1997.0,"university of washington, michael g. foster school of business",28.0,computers,in,management,general manager amazon elastic mapreduce,81762.25040366265,general manager amazon elastic ,1
3887.0,2,2014,2016,2014.0,male,massachusetts institute of technology,4.0,science,1997.0,"university of washington, michael g. foster school of business",28.0,computers,in,management,sr manager amazon elastic mapreduce,121294.73728552098,sr manager amazon elastic ,1
3887.0,3,2014,2014,2014.0,male,massachusetts institute of technology,4.0,science,1997.0,"university of washington, michael g. foster school of business",28.0,computers,in,management,principal product manager amazon redshift,98328.39672934925,principal product manager amazon redshift,1
3889.0,3,2005,2011,1993.0,male,,,,,claremont mckenna college,1000.0,finance,eu,other,cfo and board member,128905.42441902774,cfo  board member,1
78837.0,3,2010,2013,1987.0,male,,,,,the university of new mexico - robert o. anderson school of management,97.0,management,eu,other,cfo and board member,128905.42441902774,cfo  board member,1
3889.0,4,2001,2006,1993.0,male,,,,,claremont mckenna college,1000.0,finance,eu,management,vice president and director partner,157961.63569569943,vice president  director partner,1
10719.0,13,1989,2003,1989.0,male,,,,,northwestern university,39.0,management,as,management,vice president and director partner,157961.63569569943,vice president  director partner,1
3889.0,5,1999,2001,1993.0,male,,,,,claremont mckenna college,1000.0,finance,eu,management,director of strategic relations and marketing manager,122322.84182081108,director  strategic relations  marketing manager,1
3889.0,7,1997,1999,1993.0,male,,,,,claremont mckenna college,1000.0,finance,eu,academia,graduate student intern project manager,57025.86187552611,graduate student intern project manager,1
3892.0,2,2015,2016,2008.0,male,harvard university,0.0,arts,2003.0,columbia university school of law,1000.0,retail,eu,management,senior director commercial and business strategy north america europe russia apac,102326.2467048088,senior director commercial  business strategy north america europe russia ,1
